"cod_isco6","Parent","txt_isco6"
44102011,21000,""
44102012,21000,""
44102013,21000,"Technical university assistant"
44102014,21200,"Mathematical-technical assistant"
44102015,20000,""
44102016,20000,""
44201001,23300,"Secondary school teacher"
44201002,23300,""
44201003,23300,""
44201004,23300,""
44201005,23200,"Teacher educator"
44201006,23300,"Grammar school teacher"
44201007,13450,"Headmaster (high school)"
44201008,23200,"Commercial school teacher"
44201009,23300,"Secondary school teacher (upper secondary)"
44201010,23200,"Business teacher"
44201011,23300,""
44201012,23300,""
44201013,23300,""
44201014,23200,""
44201016,23300,"Secondary school teacher"
44201017,23200,""
44201018,23200,""
44201019,23300,""
44201021,23300,""
44201022,13450,""
44201023,13450,""
44201024,23300,""
44201025,23300,""
44201026,23300,"High school teacher"
44201027,23300,""
44201028,23300,""
44201029,13450,""
44201030,23300,""
44201031,23300,""
44301001,23300,"Middle school teacher"
44301002,23300,"Secondary-school teacher (secondary education level i) | Secondary-school teacher (secondary educatio"
44301003,23300,""
44301004,23300,""
44301005,23300,"Choice of occupation teacher"
44301006,23300,""
44301007,23300,"Intermediate secondary school teacher"
44301008,23300,""
44301009,23300,""
44301010,23300,""
44301011,23300,"Teacher at a school of secondary education first stage | Teacher at a school of secondary education f"
44301012,23300,""
44301013,23300,""
44301014,23300,"Junior high school teacher"
44301015,23300,"Secondary school teacher (lower secondary)"
44301016,13450,""
44301017,23300,""
44301018,23300,"Teacher at an advanced training school for school-leavers | Teacher at an advanced training school for s"
44301019,23300,""
44301020,23300,""
44301021,23300,""
44301022,23300,""
44401001,23410,"Primary school teacher"
44401002,13450,""
44401003,23410,"Elementary teacher"
44401004,23410,""
44401005,23410,"Elementary school teacher"
44401006,23410,"Primary teacher"
44401007,23410,""
44401011,23410,"Compulsory school teacher"
44401012,23410,""
44401013,23410,""
44401014,23410,""
44401015,23410,""
44401016,23410,""
44501001,23420,"Nursery teacher"
44501002,23420,"Teacher of young children"
44501003,53120,""
44501004,53120,""
44501005,23420,""
44501006,23420,"Kindergarten teacher"
44501007,23420,""
44501008,23420,"Playgroup leader"
44501009,23420,"Kindergarten worker"
44501010,23420,""
44501012,23420,"Infant school teacher"
44501013,23420,"Pre-school teacher"
44501014,23420,"Nursery nurse"
44501017,23420,"Language assistant at a nursery school"
44501018,23420,"Day nursery teacher"
44501019,23520,""
44501020,23420,""
44501021,23420,"Nursery-school teacher"
44501022,22660,"Nursery speech therapist"
44501023,14310,""
44501024,23420,""
44501025,23420,""
44501026,23420,""
44501027,23420,""
44601001,23200,""
44601002,23200,""
44601003,23200,"Vocational school teacher"
44601004,23200,""
44601005,23200,""
44601006,23200,""
44601007,23200,""
44601008,13450,""
44601010,23200,""
44601011,23200,""
44601012,23200,""
44601013,23200,""
44601014,23200,""
44601015,23200,""
44601016,23200,"Gardening teacher"
44601017,23200,""
44601018,23200,"Hotel management teacher"
44601019,23200,""
44601020,23200,"Nursing instructor"
44601021,23200,""
44601022,23200,""
44601023,23200,""
44601024,23200,""
44601027,23200,""
44601028,23200,""
44601029,23200,"Professor at school for artistic crafts"
44601030,23200,""
44601031,23200,""
44601032,23200,""
44601033,23200,""
44601034,23200,""
44601035,23200,""
44601036,23200,"Teacher at a vocational commercial school"
44601037,23200,""
44601038,23200,"Agricultural school teacher"
44601039,23200,""
44601040,23200,""
44601041,23200,""
44601042,23200,""
44601043,23200,"Teacher at a tailoring school"
44601044,23200,""
44601045,23200,""
44601046,31530,""
44601047,23200,"Teacher at an intermediate diploma school"
44601048,23200,""
44601049,23200,""
44602001,23520,"Teacher for the blind"
44602002,23520,""
44602003,23520,""
44602004,23520,""
44602005,23520,"Teacher for hard of hearing students"
44602006,23520,"Teacher of deaf-mute students"
44602007,23520,""
44602008,23520,""
44602009,23520,""
44602010,23520,"Dyslexia teacher"
44602011,23520,""
44602012,22640,""
44602013,23520,""
44602014,23520,"Remedial teacher"
44602015,23520,"Teacher for mentally disabled"
44602016,32550,""
44602017,23520,"Teacher for disabled pupils"
44602018,22690,""
44602019,23520,"Vision improvement teacher"
44602020,23520,"Teacher for hearing-impaired people"
44602021,22660,"Speech therapist"
44602022,23520,""
44602023,22660,"Speech and language therapist"
44602024,22660,"Speech pathologist"
44602025,23520,""
44602026,23520,"Dyslexia therapist"
44602027,32550,"Breathing educator"
44602028,23520,"Dyslexia and dyscalculia therapist"
44602029,22660,"Orthophonist"
44602030,32550,""
44602031,22660,"Speech therapist"
44602032,32550,""
44602033,22640,"Hippotherapist"
44602034,13450,""
44602035,23520,""
44602036,32110,""
44602037,22660,""
44602038,23520,"Teacher for mentally handicapped children"
44602039,23520,"Curative teacher"
44602040,23520,""
44602041,75430,""
44602042,23520,""
44602043,32550,"Respiratory therapist"
44602044,23520,""
44602045,32550,"Breathing teacher"
44602046,22660,""
44602047,23520,""
44602048,23520,""
44602049,22660,""
44602050,23520,""
44603001,23540,""
44603002,23540,"Rhythmics teacher"
44603003,23540,""
44603004,23540,"Piano teacher"
44603005,23540,""
44603006,23540,"Organ teacher"
44603007,23540,"Cello teacher"
44603008,23540,"Youth music teacher"
44603009,23540,""
44603010,23540,"Teacher for early musical education (basic training) | Teacher for early musical education (basic t"
44603011,23540,"Music and singing teacher"
44603012,23540,""
44603013,23540,"Music teacher, instruments"
44603014,23540,""
44603015,23540,"Singing coach"
44603016,23540,""
44603017,23540,""
44603018,23540,"Music teacher"
44603019,23540,"Music master"
44603020,23540,"Music instructor"
44603021,23540,"Guitar teacher"
44603022,23540,"Flute teacher"
44603023,23540,"Violin teacher"
44603024,23540,"Violoncello tutor"
44603025,23540,"Accordion tutor"
44603026,23540,"Teacher of artistic singing"
44603027,23540,"Singing teacher"
44603028,23540,"Instrumental music teacher"
44603029,23540,""
44603030,23540,"Accordion teacher"
44603031,23540,"Voice coach"
44603032,23540,"Percussion teacher"
44603033,23540,"Clarinet teacher"
44603034,23540,"Saxophone teacher"
44603035,23540,"Block flute/recorder teacher"
44603036,23540,"Harpsichord teacher"
44603037,23540,"Trumpet teacher"
44603038,23540,"Voice teacher"
44603039,23540,"Trombone teacher"
44603040,23540,"French horn teacher"
44603041,23540,"Oboe teacher"
44603042,23540,""
44603043,23540,"Button accordion teacher"
44603044,23540,"School musician"
44603045,23540,"Panflute teacher"
44603046,23540,"Bamboo flute teacher"
44603047,13450,""
44603048,23540,""
44603049,23540,""
44604001,23550,"Drawing teacher"
44604002,23550,"Drawing instructor"
44604003,23300,""
44604004,23300,"Needlework teacher"
44604005,23300,""
44604006,23300,""
44604007,23550,"Art teacher (drawing)"
44604009,23300,""
44604010,23300,""
44604011,23300,""
44604012,23300,""
44604013,23300,""
44604014,23300,""
44604015,23300,""
44604016,23300,""
44604017,23550,"Drawing master"
44604018,23300,""
44604019,23300,""
44604020,23550,""
44605001,34220,""
44605002,34220,"Sports instructor"
44605003,34220,""
44605004,34220,"Acrobatics teacher"
44605005,34220,"Gym teacher"
44605006,34230,"Diving instructor"
44605007,34220,""
44605008,34220,"Physical education instructor"
44605009,34220,""
44605010,34230,""
44605011,34220,"Ice figure skating teacher"
44605012,34220,"Gym instructor"
44605013,34220,"Skiing instructor"
44605014,34220,""
44605015,34230,""
44605016,34220,"Tennis instructor"
44605017,34220,"Martial arts instructor (judo and karate teacher) | Martial arts instructor (judo and karate tea"
44605018,34220,"Gymnastics teacher"
44605019,34220,"Swimming instructor"
44605020,34230,"Sport teacher for disabled persons"
44605021,34220,"Swimming teacher"
44605022,34230,"Aerobics instructor"
44605023,34220,"Karate instructor"
44605024,34220,"Fencing instructor"
44605025,34220,"Boxing teacher"
44605026,34220,"Golf teacher"
44605027,34220,""
44605028,34220,"Judo teacher"
44605029,34220,"Karate teacher"
44605030,34220,"Ski teacher"
44605031,34220,"Tennis teacher"
44605032,34220,"Aikido instructor"
44605033,34230,"Billiards instructor"
44605034,34220,"Teacher of martial arts (judo and karate)"
44605036,34220,"Swim instructor"
44605037,34220,""
44605038,34220,""
44605039,34220,"Ski instructor"
44605040,34220,""
44605041,34220,""
44605042,34230,"Skydiving instructor"
44605044,34220,"Jiu-jitsu instructor"
44605045,34230,"Body building instructor"
44605046,34220,"Combat sports teacher"
44605047,34230,"Horse riding instructor"
44605048,34220,"Snowboard instructor"
44605049,34230,"Paragliding instructor"
44605050,14310,""
44605051,34220,""
44605052,34220,""
44605053,34230,"Sailing instructor"
44605054,34220,""
44605055,34220,""
44605056,34220,""
44605057,34220,""
44605058,34220,""
44605059,34220,""
44605060,34220,""
44605061,34230,""
44605062,34220,""
44605063,34220,""
44605064,34220,""
44605065,34220,""
44701001,23000,"Adult educator"
44701002,24240,"Management trainer"
44701003,23000,"Adult educationalist"
44701004,23590,""
44701005,23590,""
44701006,23590,""
44701007,24240,""
44701008,23000,"Open university teacher"
44701009,24240,"Staff trainer"
44701010,23000,""
44701011,23510,"Andragogue"
44701012,23510,"Teacher trainer"
44701013,24240,"Personal trainer"
44701014,24240,"Staff instructor"
44701015,24240,""
44701016,24240,"Corporate trainer"
44702001,23530,"Foreign language teacher"
44702002,23530,"Language teacher"
44702003,23300,"Religion teacher"
44702004,23550,""
44702005,23200,""
44702006,22660,""
44702007,23300,"Astronomy teacher"
44702008,23300,"Biology teacher"
44702009,23200,"Electronics teacher"
44702010,34120,""
44702011,23510,"Professor of educational methodology"
44702012,23410,""
44702013,23000,""
44702014,23510,""
44702015,23300,"Physics teacher"
44702016,23300,"Geography teacher"
44702017,23300,"Maths teacher"
44702018,23100,"Science teacher"
44702019,23100,""
44702020,34220,"Bridge instructor"
44702021,23300,"Chemistry teacher"
44702022,23550,"Acting teacher"
44702023,23560,"EDP teacher"
44702024,23300,""
44702025,23200,""
44702026,23300,"Literature teacher"
44702027,23300,"Psychology teacher"
44702028,23300,"Art history teacher"
44702029,23550,""
44702030,23300,"Philosophy teacher"
44702031,23200,"Photography instructor"
44702032,23530,"Teacher of german"
44702033,23530,"Teacher of english"
44702034,23530,""
44702036,23530,"Language master"
44702037,23530,""
44702038,23530,""
44702039,23200,""
44702040,23530,""
44702041,23300,""
44702042,23300,""
44702043,23560,"EDP instructor"
44702045,23590,""
44702046,23200,"Office communications teacher"
44702047,23590,""
44702048,24240,"Sales trainer"
44702049,34230,""
44702050,23200,""
44702051,23420,""
44702052,23560,""
44702053,23560,"Informatics teacher"
44702054,23510,"Pedagogy teacher"
44702055,24240,""
44702056,23200,""
44702057,23590,""
44702058,23300,""
44702059,23000,""
44702060,23300,""
44702061,23200,""
44702062,23300,""
44702063,23560,"Informatics instructor"
44702064,23200,"Cookery school teacher"
44702065,23200,"Sculpture teacher"
44702066,23200,"Bookbinding teacher"
44702067,32300,"Alexander technique teacher"
44702068,23200,""
44702069,23200,""
44702070,23200,"Culinary arts teacher"
44702071,23300,""
44702072,23200,""
44702073,23000,""
44702074,23590,""
44702075,23300,""
44702076,34220,"Yoga teacher"
44702077,34220,""
44702078,23200,""
44702079,34230,"Meditation teacher"
44702080,23200,""
44702081,23300,"History teacher"
44702082,23200,""
44702083,24240,"Sales coach"
44702084,23200,""
44702085,13450,"Head teacher"
44702086,23200,"Cookery teacher"
44702087,34230,"Autogenic training instructor"
44702088,23300,"Economic sciences teachers"
44702089,23560,"Computer science teacher"
44702090,23200,"Stenography teacher"
44702091,23300,"Mathematics teacher"
44702092,34230,""
44702093,24240,"Banking instructor"
44702094,23200,""
44702095,23530,"Teacher of french"
44702096,23530,"Teacher of greek"
44702097,23530,"Teacher of italian"
44702098,23530,"Teacher of latin"
44702099,23530,"Teacher of spanish"
44702100,24240,""
44702101,23300,"Domestic science teacher"
44702102,23300,""
44702103,23200,""
44702104,24240,"Sales instructor"
44702105,23560,""
44702106,23560,""
44702107,24240,""
44702108,23200,""
44702109,23550,""
44702110,23200,""
44702111,23300,"Ecology teacher"
44702112,23200,"Merchandise knowledge teacher"
44702113,23200,""
44702114,23560,""
44702115,23200,""
44702116,23200,""
44702117,23560,""
44702118,34230,"Tai chi instructor"
44702119,23200,"Accounting teacher"
44702120,23200,""
44702121,23550,"Teacher of theatre"
44702122,23100,""
44702123,23200,""
44702124,26500,""
44702125,23530,"Interpreting teacher"
44702126,23530,"Teacher of japanese"
44702127,23590,"Bible teacher"
44702128,23560,""
44702129,23530,""
44702130,23530,""
44702131,23510,""
44702132,24240,""
44702133,23590,""
44702134,23590,""
44702135,23200,""
44702136,23530,""
44702137,23200,""
44702138,23590,""
44703001,23590,"Private tutor"
44703002,23510,""
44703003,24240,""
44703004,23300,""
44703005,23590,""
44703006,23590,""
44703007,53120,""
44703008,23000,""
44703009,23510,""
44703010,23510,""
44703011,24240,""
44703012,24240,""
44703013,23510,""
44703014,24240,""
44703015,24240,""
44703016,24240,""
44703017,24240,""
44703018,24240,""
44703019,23590,""
44703020,24240,""
44703021,23510,""
44703022,23510,""
44703023,24240,""
44703024,23590,""
44703025,23000,""
44703026,24240,""
44703028,23590,""
44703029,24240,"Apprentice trainer"
44703030,34230,""
44703031,24240,""
44703032,23300,""
44703033,23300,""
44703034,24240,""
44703035,23300,""
44703036,24240,""
44703037,23410,""
44703038,53120,""
44703039,34230,""
44703041,23300,""
44703042,24240,""
44703043,24240,""
44703044,24240,""
44703045,24240,""
44703046,24240,""
44703047,24240,""
44703048,34230,""
44703049,34220,""
44703050,24240,""
44703051,24240,"Chemical laboratory technicians instructor"
44703052,24240,"Physician assistants instructor"
44703053,24240,""
44703054,24240,""
44703055,53120,"Teaching assistant"
44703056,24240,""
44703057,23510,""
44703058,23590,""
44703059,34120,""
44703060,26340,""
44703061,24240,""
44703062,34230,""
44703063,24240,""
44703064,23100,""
44703065,24240,""
44703066,51650,""
44703067,24240,""
44703068,24240,""
44703069,23510,""
44703070,23590,"Educational counsellor"
44703071,23000,"Head of training"
44703072,24240,""
44703073,23000,""
44703074,24240,""
44703075,24240,""
44703076,24240,""
44703077,24240,""
44703078,24240,""
44703079,34230,""
44703080,23510,"Elearning specialist"
44703081,23520,""
44703082,23520,""
44703083,23520,"Specialist integrated gifted education"
44703084,24240,"Vocational trainer"
44703085,23510,""
44703086,24240,""
44703087,24240,""
44703088,24240,""
44703089,23000,""
44704001,23510,""
44704002,23510,""
44704003,23510,"Pedagogue"
44704004,23510,"Psychopedagogue"
44704005,34120,""
44704006,23550,"Theatre pedagogue"
44704007,34120,""
44704008,23550,"Dance teacher"
44704009,23510,""
44704010,23510,"Educationalist"
44704011,23550,""
44704012,23510,""
44704013,26320,"Educational scientist"
44704014,23510,""
44704016,34120,""
44704017,23550,""
44704018,23550,""
44704019,23590,""
44704020,23590,""
44704021,23590,""
44704022,26320,""
44704023,23590,""
44704024,23590,""
44704025,23590,""
44704026,23590,""
44704027,23510,""
45101001,26310,""
45101002,26310,"National economist"
45101003,26310,"Economic scientist"
45101004,24210,"Business economist"
45101005,26310,"Economic researcher"
45101006,26310,"Financial economist"
45101007,26310,""
45101008,26310,""
45101009,26310,""
45101010,26310,""
45101011,26310,"Financial scientist"
45101012,26310,"Economic researcher, cyclical analysis"
45101013,24000,"Lic. ès sc. comm. et ind."
45101014,26310,""
45101015,26310,"Health economist"
45101016,31190,"Economist, energy business"
45101017,24210,"Business manager"
45101018,24210,""
45101019,24210,""
45101020,26310,""
45101021,26310,""
45101022,13240,"Economist, materials management"
45101023,26310,"Economic analyst"
45101024,26330,""
45101025,26310,""
45101026,26330,""
45101027,26310,""
45101028,26310,""
45101029,24210,"Management scientist"
45101030,26310,"Political economist"
45101031,21610,"Construction economist"
45101032,24210,"Labour economist"
45101034,26310,"Economist"
45101035,24210,""
45101036,24210,""
45101037,26310,""
45101038,24000,"Master of business administration, mba"
45101039,33000,""
45101040,24210,""
45101041,24210,""
45101042,24210,""
45101043,24210,""
45101044,24210,""
45101045,24210,""
45101046,24210,""
45101047,26310,""
45101048,26310,""
45101049,24000,"Lic. hhs"
45101050,26300,""
45101051,33100,"Bachelor in banking and finance"
45101052,33100,"Bachelor of computer science in banking and finance | Bachelor of computer science in banking and"
45101053,24210,"Bachelor in management"
45101054,24000,"Bachelor of business administration"
45101055,24000,"Bachelor of commerce"
45101056,31190,""
45101057,24210,""
45101058,26310,""
45101059,13210,"Bachelor of industrial administration"
45101060,24000,"Master of public administration"
45101061,24000,"Bachelor of public administration"
45101062,24000,""
45101063,26310,""
45101064,13420,"Master of public health"
45101065,24310,"Bachelor of health communication"
45101066,13420,"Master of health promotion and administration | Master of health promotion and administratio"
45101067,24000,"Master of commerce"
45101068,26310,"Master in economics"
45101069,26300,""
45101070,26310,"Economist"
45101071,26310,""
45101072,26310,"Economic forecaster"
45101073,26300,""
45101074,24210,""
45101075,26310,""
45101076,24210,"Business administrator"
45101077,24000,"Master of business administration"
45101078,24210,""
45101079,26350,""
45101080,26540,""
45101081,14310,""
45101082,24130,"Master of science in banking and finance"
45101083,24210,""
45101084,26310,""
45102001,26320,"Sociologist"
45102002,26330,"Political theorist"
45102003,26300,""
45102004,26320,""
45102005,26300,""
45102006,26320,""
45102007,26320,""
45102008,26330,""
45102009,26320,""
45102010,26330,""
45102011,26330,""
45102012,26330,""
45102013,26330,"Expert in political science"
45102014,26320,"Ethnologist"
45102015,26320,"Ethnographer"
45102016,26320,"Folklorist"
45102017,21200,"Demographer"
45102018,26320,"Futurologist"
45102020,26320,"Social scientist"
45102021,26330,"Bachelor in politics"
45102022,26300,""
45102023,26300,""
45102024,26330,"Political scientist"
45102025,26320,""
45102026,24220,""
45102027,26330,""
45102028,26320,""
45102029,26330,""
45102030,26330,""
45102031,26330,""
45103001,24230,"Vocational adviser"
45103002,23590,"Study adviser"
45103003,26340,""
45103004,26340,"Psychologist"
45103005,26340,"Industrial psychologist"
45103006,26340,"Child psychologist"
45103007,26340,"Educational psychologist"
45103008,26340,""
45103009,26340,"Psychometrician"
45103010,26340,""
45103011,26340,""
45103012,26340,"Specialised psychologist"
45103013,26340,""
45103014,26340,"Social psychologist"
45103015,26340,""
45103016,26340,"Occupational psychologist"
45103017,26340,"Psychological consultant"
45103018,26340,""
45103019,26340,"Handwriting expert"
45103020,26340,""
45103021,26340,"Clinical psychologist"
45103022,26340,"Psychosociologist"
45103023,26340,""
45103024,26340,"Graphologist"
45103025,26350,"Educational adviser"
45103026,26350,"Education counsellor"
45103027,24230,""
45103028,23510,"School counsellor"
45103029,24230,"Academic advisor"
45103030,26340,"Youth psychologist"
45103031,26340,"Neuropsychologist"
45103032,26340,""
45103033,33330,""
45103034,26340,"Oneirologist"
45103035,24230,""
45103036,26340,""
45103037,26340,"Handwriting analyst (psychologist)"
45103038,26340,"Environmental psychologist"
45103039,26340,""
45103040,26340,"Forensic psychologist"
45103041,24230,""
45103042,24230,""
45103043,24230,""
45103044,24230,""
45103045,26340,""
45103046,26340,""
45103047,26340,""
45103048,26340,""
45103049,26340,""
45103050,26340,""
45103051,26340,""
45103052,26340,""
45103053,26340,""
45103054,26340,""
45103055,26340,""
45103056,26340,""
45103057,26340,""
45201001,26000,"Dr ès lettres"
45201002,26430,"German language and literature specialist"
45201003,26300,""
45201004,26430,"Philologist"
45201005,26430,""
45201006,26430,"Romanist (philologist)"
45201007,26300,""
45201008,26430,"Ancient philologist"
45201009,26000,"Lic. ès lettres"
45201010,26430,"Sinologist"
45201011,26430,"Anglicist"
45201012,26430,"Linguist"
45201013,26320,"Orientalist"
45201014,26320,"Slavist"
45201015,26430,"Terminologist"
45201016,26330,""
45201017,26430,"English language and literature specialist"
45201018,26430,"Dialectologist"
45201019,20000,"Dr. phil."
45201020,26430,"Arabist"
45201021,26430,"Etymologist"
45201022,26430,"Indologist"
45201023,26430,"Phonetician"
45201024,26430,"Phonologist"
45201025,26430,"Semanticist"
45201026,26430,"Syntactican"
45201027,26430,""
45201028,26430,"Semiotician"
45201029,26430,"Japanologist"
45201030,26360,"Islamicist (scientist in islamic studies)"
45201031,26430,"Linguistic researcher"
45201032,26430,"Literary scientist"
45201033,26430,"Neurolinguist"
45201034,26320,"Albanologist"
45201035,26430,"Indo-europeanist"
45201036,26320,"Americanist"
45201037,26320,"Latin americanist"
45201038,26320,"Scandinavian language and literature specialist | Scandinavian language and literature special"
45201039,26320,""
45201040,26430,"Speech scientist"
45201041,26320,""
45201042,26320,""
45201043,26320,""
45201044,26430,""
45201045,25121,""
45202001,26330,""
45202002,26320,"Archaeological researcher"
45202003,26330,"Historian"
45202004,31170,""
45202005,26330,"Art historian"
45202006,31170,""
45202007,26330,""
45202008,26320,"Archaeologist"
45202009,26330,"Mythologist"
45202010,26320,""
45202011,26320,"Archaeology assistant"
45202012,31170,""
45202013,31170,"Archaeological excavator"
45202014,26320,""
45202015,26330,"Heraldist"
45202016,26330,"Prehistorian"
45202017,26320,"Anthropologist"
45202018,26330,"Egyptologist"
45202019,26330,"Genealogist"
45202020,26330,"Assyriologist"
45202021,26330,"Medievalist"
45202022,26330,"Iconographer"
45202023,26330,"Toponymist"
45202024,26330,""
45202025,26330,"Palaeographer"
45202026,26330,"Historiographer"
45202027,26330,"Numismatist"
45202028,26330,""
45202029,31170,"Archaeological excavation technician"
45202030,26330,"Economic historian"
45202031,26330,"Architectural historian"
45202032,26330,"Cultural historian"
45202033,26330,"Church historian"
45202034,26330,"Ancient historian"
45202035,26330,"Epigraphist"
45202036,26330,"Diplomaticist (expert in documentology)"
45202037,26320,""
45202038,26320,"Urban archaeologist"
45202039,26320,"City archaeologist"
45202040,26320,"Underwater archaeologist"
45202041,26320,"Aerial archaeologist"
45202042,26330,"Sigillographer"
45202043,26330,""
45202044,26330,""
45202045,26330,""
45202046,26330,""
45202047,26330,""
45202048,26330,""
45202049,26330,""
45202050,26330,""
45203001,26330,""
45203002,26330,"Philosopher"
45203003,26320,"Musicologist"
45203004,26320,"Drama expert (theatre scientist)"
45203005,26320,"Media scientist"
45203006,26320,"Ethnomusicologist"
45203007,26320,"Communication scientist"
45203008,21310,"Humanist (expert in human science)"
45203009,26320,"Cultural scientist"
45203010,26320,""
45203011,26420,"Scientist of journalism"
45203012,26320,"Film scientist"
45301001,21310,"Bacteriologist"
45301002,21310,"Biologist"
45301003,21310,"Molecular biologist"
45301004,21310,"Botanist"
45301005,21310,"Cytologist"
45301006,21310,"Mycologist"
45301007,21310,"Zoologist"
45301008,21310,"Plant physiologist"
45301009,21310,"Phytopathologist"
45301010,22500,"Animal psychologist"
45301011,21310,"Agrobiologist"
45301012,21310,""
45301013,21310,"Microbiologist"
45301014,21310,"Biometrician"
45301015,21310,"Zoogeographer"
45301016,21310,"Anatomist"
45301017,21310,"Entomologist"
45301018,21310,"Geneticist"
45301019,21310,"Hydrobiologist"
45301020,21310,"Ornithologist"
45301021,21310,"Virologist"
45301022,21310,"Parasitologist"
45301023,21310,""
45301024,21310,"Dendrochronologist"
45301025,21310,"Toxicologist"
45301026,21310,"Archaeozoologist"
45301027,12230,""
45301028,21310,"Parasitology expert"
45301029,21310,"Aeropalynologist"
45301030,21310,"Aquariologist"
45301031,21310,"Ethologist"
45301032,21310,"Cytodiagnostician"
45301033,21310,"Ichthyologist"
45301034,21310,"Serologist"
45301035,26340,"Sexologist"
45301036,21310,"Conchologist"
45301037,21310,"Palynologist"
45301038,21140,"Palaeontologist"
45301039,21140,""
45301040,21310,"Histologist"
45301041,21310,"Cellular biologist"
45301042,22500,""
45301043,21310,""
45301044,21310,"Bioinformatician"
45301045,21310,"Geobiologist"
45301046,21310,"Neuroscientist"
45301047,21310,"Neurobiologist"
45301048,21310,"Photobiologist"
45301049,21310,"Behavioural scientist"
45301050,21310,"Lichenologist"
45301051,21310,"Nematologist"
45301052,21310,"Neurotoxicologist"
45301053,21310,"Limnologist"
45301054,21310,"Insect researcher"
45301055,21310,"Wildlife biologist"
45301056,21310,"Fish biologist"
45301057,21310,"Plant pathologist"
45301058,21310,"Forest biologist"
45301059,21310,"Archaeobotanist"
45301060,21310,"Mammalogist"
45301061,21310,"Marine biologist"
45301062,21310,"Herpetologist"
45301063,21310,"Human biologist"
45301064,21310,"Environmental biologist"
45301065,21310,"Chronobiologist"
45301066,21310,""
45301067,21310,"Radiation biologist"
45301068,21310,"Radiobiologist"
45301069,21310,"Food microbiologist"
45301070,21310,"Geobotanist"
45301071,21310,"Phytogeographer"
45301072,21310,"Evolutionary biologist"
45301073,21310,"Biogeographer"
45301074,21310,"Exobiologist"
45301075,21310,"Cetologist"
45301076,21310,""
45301077,21310,""
45301078,21310,""
45301079,21310,""
45301080,21310,""
45301081,21310,""
45301082,21310,""
45301083,21310,""
45301084,21310,""
45301085,21140,""
45301086,21140,""
45301087,21310,""
45301088,21310,""
45301089,21310,""
45302001,21110,"Crystallographer"
45302002,21140,"Hydrogeologist"
45302003,21120,"Assistant meteorologist"
45302004,21140,"Hydrologist"
45302005,26320,"Geographer"
45302006,21140,"Mineralogist"
45302007,26320,"Economic geographer"
45302008,21120,""
45302009,21140,"Geologist"
45302010,21120,""
45302011,21120,"Weather consultant"
45302012,26320,""
45302013,21120,""
45302014,21330,"Geoecologist"
45302015,21140,"Oceanographer"
45302016,21140,"Petrographer"
45302017,21140,""
45302018,21110,"Astronomer"
45302019,21120,"Climatologist"
45302020,21140,"Glaciologist"
45302021,21120,"Aerologist"
45302022,21140,"Speleologist"
45302023,21120,"Meteorologist"
45302024,21120,""
45302025,21110,"Selenologist"
45302026,21140,"Seismologist"
45302027,21140,"Volcanologist"
45302028,21140,"Stratigrapher"
45302029,21140,"Hydrographer"
45302030,21120,""
45302031,96290,""
45302032,21140,"Consultant geologist"
45302033,21140,""
45302034,21140,""
45302035,21110,"Radio astronomer"
45302036,21120,""
45302037,21120,"Meteorological observer"
45302038,21140,"Earth scientist"
45302039,21320,"Pedologist"
45302040,21120,"Weather forecaster"
45302041,21120,""
45302042,21140,"Sedimentologist"
45302043,21140,""
45302044,21120,"Agricultural meteorologist"
45302045,21140,"Petroleum geologist"
45302046,21120,"Flight meteorologist"
45302047,21140,""
45302048,21120,"Meteorologist"
45302049,21120,""
45302050,26320,"Cultural geographer"
45302051,26320,""
45302052,21110,"Avalanche researcher"
45302053,21110,"Avalanche forecaster"
45302054,21140,"Oceanologist"
45302055,21140,"Environmental geologist"
45302056,21140,"Geoscientist"
45302057,21120,"Atmospheric scientist"
45302058,21110,"Selenographer"
45302059,21120,""
45302060,21140,""
45302061,21140,""
45302062,26320,""
45303001,21130,"Chemist"
45303002,21130,"Biochemist"
45303003,21130,"Agrochemist"
45303004,21130,"Analytical chemist"
45303005,21130,"Inorganic chemist"
45303006,21450,""
45303007,21130,"Plant chemist"
45303008,21130,"Gas chemist"
45303009,21130,"Gasworks chemist"
45303010,21130,"Research chemist"
45303011,21130,""
45303012,21130,"Laboratory chemist"
45303013,21130,"Dyeing chemist"
45303014,21130,"Process chemist"
45303015,21130,"Ceramic chemist"
45303016,21130,"Colour chemist"
45303017,21130,"Food chemist"
45303018,21130,"Waste water chemist"
45303019,21130,"Medicinal chemist"
45303020,21130,"Blasting explosive chemist"
45303021,21130,"Synthetic material chemist"
45303022,21130,"Perfumery chemist"
45303023,21130,"Dairy chemist"
45303024,21130,"Textile chemist"
45303025,21130,"Varnish chemist"
45303026,21130,"Organic chemist"
45303027,21130,"Hair analysis chemist"
45303028,21130,"Chemist, organic chemistry"
45303029,21130,"Rubber chemist"
45303030,21130,"Paper chemist"
45303031,21130,"Chemist-physicist"
45303032,21130,"Electrochemist"
45303033,21130,"Photochemist"
45303034,21130,"Physiochemist"
45303035,21130,""
45303036,21130,""
45303037,21130,"Chemist analyst"
45303038,21130,""
45303039,21130,""
45303040,21130,"Industrial chemist"
45303041,21130,"Food researcher"
45303042,21130,""
45303043,21130,""
45303044,21130,""
45303045,21130,""
45303046,21130,""
45303047,21140,"Geochemist"
45303048,21130,""
45303049,21130,"Petrochemist"
45303050,21130,"Brewing chemist"
45303051,21110,""
45303052,21130,""
